D,Q_in,H_c,V_in,t,b,c,b_m,b_eq,c_s,Pe_H,Pe_s,Lambda,F,k_m,Da,Da_2,Da_t,N_injected,N_out,N_loss,N_eq,reached_eq,time_eq,time_capt,N_capt,loss_perc,capt_perc,bulk_perc,N_bulk,N_bulk_conc
1.11e-11,1.6666666666666667e-14,0.00054579,1e-10,"[    0.           295.08196721   590.16393443   885.24590164
  1180.32786885  1475.40983607  1770.49180328  2065.57377049
  2360.6557377   2655.73770492  2950.81967213  3245.90163934
  3540.98360656  3836.06557377  4131.14754098  4426.2295082
  4721.31147541  5016.39344262  5311.47540984  5606.55737705
  5901.63934426  6196.72131148  6491.80327869  6786.8852459
  7081.96721311  7377.04918033  7672.13114754  7967.21311475
  8262.29508197  8557.37704918  8852.45901639  9147.54098361
  9442.62295082  9737.70491803 10032.78688525 10327.86885246
 10622.95081967 10918.03278689 11213.1147541  11508.19672131
 11803.27868852 12098.36065574 12393.44262295 12688.52459016
 12983.60655738 13278.68852459 13573.7704918  13868.85245902
 14163.93442623 14459.01639344 14754.09836066 15049.18032787
 15344.26229508 15639.3442623  15934.42622951 16229.50819672
 16524.59016393 16819.67213115 17114.75409836 17409.83606557
 17704.91803279 18000.        ]","[0.00000000e+00 1.85934633e-16 6.26944054e-16 1.33091425e-15
 2.26573059e-15 3.40188911e-15 4.72656114e-15 6.21488284e-15
 7.83732302e-15 9.57774901e-15 1.14275750e-14 1.33715132e-14
 1.54007098e-14 1.75066696e-14 1.96794678e-14 2.19122833e-14
 2.41976170e-14 2.65269824e-14 2.88938683e-14 3.12978834e-14
 3.37404634e-14 3.54554132e-14 3.58882321e-14 3.63117276e-14
 3.67265037e-14 3.71326404e-14 3.75301376e-14 3.79189954e-14
 3.82992139e-14 3.86707929e-14 3.90337940e-14 3.93891292e-14
 3.97371026e-14 4.00777140e-14 4.04109636e-14 4.07368514e-14
 4.10553772e-14 4.13665434e-14 4.16709597e-14 4.19691049e-14
 4.22609790e-14 4.25465821e-14 4.28259142e-14 4.30989752e-14
 4.33657652e-14 4.36263341e-14 4.38808699e-14 4.41295373e-14
 4.43725001e-14 4.46099214e-14 4.48419649e-14 4.50687939e-14
 4.52905720e-14 4.55074624e-14 4.57196287e-14 4.59272343e-14
 4.61304426e-14 4.63294172e-14 4.65243213e-14 4.67153186e-14
 4.69025723e-14 4.70862233e-14]","[0.00000000e+00 4.57742766e-12 8.68713259e-12 1.23146545e-11
 1.55188810e-11 1.83539126e-11 2.08432728e-11 2.30325536e-11
 2.49759056e-11 2.67029107e-11 2.82293124e-11 2.95831434e-11
 3.07806387e-11 3.18373757e-11 3.27715533e-11 3.35956790e-11
 3.43235036e-11 3.49705886e-11 3.55488737e-11 3.60590760e-11
 3.64985629e-11 3.64572216e-11 3.56642079e-11 3.48882767e-11
 3.41283213e-11 3.33841950e-11 3.26558980e-11 3.19434301e-11
 3.12467914e-11 3.05659819e-11 2.99008889e-11 2.92498414e-11
 2.86122824e-11 2.79882118e-11 2.73776297e-11 2.67805361e-11
 2.61969309e-11 2.56268102e-11 2.50690568e-11 2.45227932e-11
 2.39880194e-11 2.34647355e-11 2.29529415e-11 2.24526374e-11
 2.19638231e-11 2.14864069e-11 2.10200449e-11 2.05644347e-11
 2.01192768e-11 1.96842718e-11 1.92591203e-11 1.88435226e-11
 1.84371795e-11 1.80397914e-11 1.76510590e-11 1.72706826e-11
 1.68983630e-11 1.65338005e-11 1.61766958e-11 1.58267495e-11
 1.54836620e-11 1.51471754e-11]",2e-05,1.6666666666666667e-05,"[0.00000000e+00 9.81842179e-20 3.23372766e-19 6.79492155e-19
 1.15055219e-18 1.72186254e-18 2.38703568e-18 3.13369165e-18
 3.94712659e-18 4.81930785e-18 5.74596047e-18 6.71947254e-18
 7.73543564e-18 8.78961991e-18 9.87708369e-18 1.09944307e-17
 1.21379270e-17 1.33033473e-17 1.44874492e-17 1.56900383e-17
 1.69118292e-17 1.77351211e-17 1.79513693e-17 1.81629593e-17
 1.83701927e-17 1.85731097e-17 1.87717102e-17 1.89659942e-17
 1.91559618e-17 1.93416128e-17 1.95229781e-17 1.97005133e-17
 1.98743703e-17 2.00445492e-17 2.02110498e-17 2.03738722e-17
 2.05330165e-17 2.06884836e-17 2.08405783e-17 2.09895398e-17
 2.11353681e-17 2.12780633e-17 2.14176252e-17 2.15540539e-17
 2.16873495e-17 2.18175369e-17 2.19447099e-17 2.20689510e-17
 2.21903418e-17 2.23089640e-17 2.24248993e-17 2.25382293e-17
 2.26490357e-17 2.27574001e-17 2.28634042e-17 2.29671296e-17
 2.30686581e-17 2.31680712e-17 2.32654507e-17 2.33608781e-17
 2.34544352e-17 2.35461922e-17]",0.1568803156933969,289.4564216842359,17.53604866340534,1.1568803156933969,4.705608935376869e-08,4250246944.5855503,1499897.0861217,"[4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024694e+09 4.25024694e+09 4.25024694e+09 4.25024694e+09
 4.25024693e+09 4.25024693e+09 4.25024693e+09 4.25024693e+09
 4.25024693e+09 4.25024693e+09 4.25024693e+09 4.25024693e+09
 4.25024693e+09 4.25024693e+09]","[0.00000000e+00 2.45901639e-19 4.91803279e-19 7.37704918e-19
 9.83606557e-19 1.22950820e-18 1.47540984e-18 1.72131148e-18
 1.96721311e-18 2.21311475e-18 2.45901639e-18 2.70491803e-18
 2.95081967e-18 3.19672131e-18 3.44262295e-18 3.68852459e-18
 3.93442623e-18 4.18032787e-18 4.42622951e-18 4.67213115e-18
 4.91803279e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18 5.00000000e-18 5.00000000e-18
 5.00000000e-18 5.00000000e-18]","[0.00000000e+00 1.35952715e-23 4.58412434e-23 9.73145279e-23
 1.65666951e-22 2.48741225e-22 3.45599337e-22 4.54423279e-22
 5.73053775e-22 7.00311226e-22 8.35567849e-22 9.77705829e-22
 1.12607778e-21 1.28006256e-21 1.43893446e-21 1.60219475e-21
 1.76929510e-21 1.93961500e-21 2.11267833e-21 2.28845651e-21
 2.46705451e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21 2.58063973e-21 2.58063973e-21
 2.58063973e-21 2.58063973e-21]",2.580639732421504e-21,1.5267340166666667e-09,False,inf,inf,"[0.00000000e+00 1.70323637e-20 5.74306088e-20 1.21917123e-19
 2.07550078e-19 3.11626790e-19 4.32972101e-19 5.69308382e-19
 7.17930460e-19 8.77360513e-19 1.04681205e-18 1.22488464e-18
 1.41076725e-18 1.60368168e-18 1.80271877e-18 2.00725370e-18
 2.21659950e-18 2.42997879e-18 2.64679509e-18 2.86701259e-18
 3.09076280e-18 3.24785912e-18 3.28750709e-18 3.32630099e-18
 3.36429615e-18 3.40149991e-18 3.43791226e-18 3.47353321e-18
 3.50836276e-18 3.54240090e-18 3.57565326e-18 3.60820341e-18
 3.64007917e-18 3.67128056e-18 3.70180757e-18 3.73166020e-18
 3.76083846e-18 3.78934254e-18 3.81722830e-18 3.84453960e-18
 3.87127646e-18 3.89743886e-18 3.92302680e-18 3.94804029e-18
 3.97247933e-18 3.99634850e-18 4.01966500e-18 4.04244395e-18
 4.06470031e-18 4.08644907e-18 4.10770519e-18 4.12848365e-18
 4.14879941e-18 4.16866745e-18 4.18810274e-18 4.20712025e-18
 4.22573496e-18 4.24396183e-18 4.26181584e-18 4.27931196e-18
 4.29646515e-18 4.31328833e-18]",0.05161279464843009,86.26576654916232,15.146136211917085,7.573068105958542e-19,1.5147175448297533e-11
